REPORT_ID | CAUSE_IDENTIFIER | OPERATOR_CODE | OPERATOR_NAME | INCIDENT_ADDRESS | INCIDENT_CITY | INCIDENT_COUNTY | INCIDENT_STATE | ZIP_CODE | INCIDENT_DATE | DETECTION_TIME | ORIGIN_LEAK | ORIGIN_LEAK_OTHER |Fatalities Count|Injuries count| EMPLOYEE_FATALITIES | EMPLOYEE_INJURIES | NON_EMPLOYEE_FATALITIES | NON_EMPLOYEE_INJURIES | GAS_IGNITED | EXPLOSION_OCCURED | SECONDARY_EXPLOSIONS_FIRE | DISTANCE_SEWER_STORM_CONT | DISTANCE_SEWER_STORM_IMPA | DISTANCE_SEWER_OTHER_CONT | DISTANCE_SEWER_OTHER_IMPA | DISTANCE_WATER_CONTR | DISTANCE_WATER_IMPAIRED | LOCATION_LEAK | LOCATION_LEAK_OTHER | COVER_DEPTH | SOIL_INFORMATION | SOIL_TEMPERATURE | REPORTED_BY | REPORTED_BY_OTHER | MATERIAL_LEAKED_D | MATERIAL_LEAKED_D_OTHER | LOCATION_CORROSION | DESCRIPTION_CORROSION | CAUSE_CORROSION | CAUSE_CORROSION_OTHER | PH_SOIL | SOIL_RESISTIVITY | SOIL_TEST_YEAR | PIPE_SOIL_POTENTIAL_1 | PIPE_SOIL_POTENTIAL_2 | CAUSE_LEAK | CAUSE_LEAK_OTHER 
1790272|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |ST LOUIS                 |GRATIOT                  |MI|48880|19820625|1310|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|    |40|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1820136|DAMAGE BY OUTSIDE FORCES            |18484|SOUTHERN CALIFORNIA GAS CO                        |747 E. CALIFORNIA BLVD.                 |PASADENA                 |LOS ANGELES              |CA|91105|19820625|1706|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |27|SOIL|60|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720299|CORROSION                           |1640|BOSTON GAS CO                                     |                                        |QUINCY                   |NORFOLK                  |MA|0|19820626|525|CORROSION             |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |36|SOIL|0|OPERATOR PERSONNEL   |          |STEEL       |                         |EXTERNALLY|GENERAL CORROSION|GALVANIC     |                         |0|0|0|0|0|NO DATA                                         |                         
1720342|DAMAGE BY OUTSIDE FORCES            |20010|UGI CORPORATION                                   |                                        |HARRISBURG               |DAUPHIN                  |PA|17112|19820626|532|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |54|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1750352|DAMAGE BY OUTSIDE FORCES            |8040|ILLINOIS POWER CO                                 |                                        |DECATUR                  |MACON                    |IL|62525|19820626|955|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |24|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |RET/ABAND                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1750710|CORROSION                           |18484|SOUTHERN CALIFORNIA GAS CO                        |                                        |LOS ANGELES              |LOS ANGELES              |CA|91606|19820626|1010|CORROSION             |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |30|SOIL|70|OPERATOR PERSONNEL   |          |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |8|0|0|0|0|NO DATA                                         |                         
1770858|DAMAGE BY OUTSIDE FORCES            |12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |OTTAWA LAKE              |MONROE                   |MI|49426|19820626|1140|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |36|SOIL|50|OTHER                |FIRE DEPT |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720065|DAMAGE BY OUTSIDE FORCES            |180|ALABAMA GAS CORP                                  |                                        |BIRMINGHAM               |JEFFERSON                |AL|35218|19820627|437|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |2|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|60|AGENCY CAUSING DAMAGE|          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1770698|DAMAGE BY OUTSIDE FORCES            |12390|METROPOLITAN UTILITIES DISTRIC                    |                                        |OMAHA                    |DOUGLAS                  |NE|68102|19820627|1130|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|SOIL|30|AGENCY CAUSING DAMAGE|          |NO DATA     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710372|DAMAGE BY OUTSIDE FORCES            |0|WASHINGTON GAS LIGHT COMPANY                      |                                        |ROCKVILLE                |MONTGOMERY               |MD|0|19820628|240|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|63|OTHER                |UTILITY   |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710783|CORROSION                           |2200|CENTRAL ILLINOIS LIGHT CO                         |                                        |WASHINGTON               |TAZEWELL                 |IL|61571|19820628|349|CORROSION             |                         |0|0|0|0|0|0|YES|YES|YES|0|0|0|0|0|0|BELOW OTHER PAVED AREA|                         |36|SOIL|55|OTHER                |FIRE DEPT |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |8|0|0|0|0|NO DATA                                         |                         
1730065|DAMAGE BY OUTSIDE FORCES            |21350|VIRGINIA ELECTRIC AND POWER CO                    |                                        |NORFOLK                  |NORFOLK                  |VA|23505|19820628|725|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1750076|CONSTRUCTION DEFECT/MATERIAL FAILURE|15952|PUBLIC SERVICE ELECTRIC & GAS                     |                                        |EAST MILLSTONE           |SOMERSET                 |NJ|8873|19820628|940|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |YES|YES|0|0|15|0|0|0|BELOW ROAD (PAVED)    |                         |36|ROCK|55|PUBLIC               |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1720714|DAMAGE BY OUTSIDE FORCES            |15469|PHILA. GAS WORKS, DIV. OF UGI                     |                                        |PHILADELPHIA             |PHILADELPHIA             |PA|19141|19820629|700|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW WALKWAY         |                         |12|SOIL|62|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1750354|DAMAGE BY OUTSIDE FORCES            |792|ATLANTA GAS LIGHT CO.                             |                                        |NEWNAN                   |COWETA                   |GA|30263|19820629|955|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |45|SOIL|75|PUBLIC               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1760243|CORROSION                           |22189|WASHINGTON NATURAL GAS COMPANY                    |                                        |SEATTLE                  |KING                     |WA|98122|19820629|1030|CORROSION             |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|20|0|25|BELOW GROUND          |                         |48|SOIL|45|OTHER                |FIRE DEPT |WROUGHT IRON|RET/ABAND                |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |0|427|76|27|42|NO DATA                                         |                         
1781112|CONSTRUCTION DEFECT/MATERIAL FAILURE|18408|SOUTH CAROLINA ELECTRIC AND GA                    |                                        |COLUMBIA                 |RICHLAND                 |SC|29206|19820629|1245|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|    |60|CUSTOMER             |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1791101|DAMAGE BY OUTSIDE FORCES            |18484|SOUTHERN CALIFORNIA GAS CO                        |                                        |                         |                         |CA|92373|19820629|1401|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |28|    |65|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1811152|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |TURRILL AVE AT BENTLEY AVE              |LAPEER                   |LAPEER                   |MI|48446|19820629|1630|OTHER                 |DIGGING MA               |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |0|SOIL|60|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720540|DAMAGE BY OUTSIDE FORCES            |15602|PIONEER NATURAL GAS COMPANY                       |                                        |SIBLEY                   |WEBSTER                  |LA|71055|19820630|621|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |36|SOIL|70|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
